Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Time,acc_ma_x,acc_ma_y,acc_ma_z,acc_diff_x,acc_diff_y,acc_diff_z,Unnamed: 17
1061922,-0.681979,4.417308,1.122274,-34.369999,-9.31,-9.66,38.867474,60.062832,159.965088,15.7,-0.581477,4.443630000000001,1.319689,-0.201004,-0.0526439999999999,-0.39483,
1061942,-0.713087,3.615684,1.141417,-47.040001,-9.03,-3.64,39.716614,59.926464,160.636154,15.72,-0.697533,4.016496,1.1318454999999998,-0.031108,-0.8016240000000003,0.0191429999999999,
1061962,-0.677193,4.216304,1.689393,-42.630001,-9.03,8.96,39.460155,61.551178,159.94458,15.74,-0.6951400000000001,3.915994,1.4154049999999998,0.0358939999999999,0.6006200000000002,0.547976,
1061982,-0.346972,4.362271,2.601091,-28.559999,-10.57,18.76,38.001141,57.275513,158.355301,15.76,-0.5120825,4.2892875,2.1452419999999996,0.330221,0.1459669999999997,0.911698,
1062002,0.110074,6.066022,2.964813,-8.68,-10.36,23.379999,37.589344,62.906723,158.09462,15.78,-0.118449,5.2141465,2.782952,0.457046,1.7037510000000005,0.3637220000000001,
1062022,0.335007,7.757808,4.077516,-9.03,-4.2,18.129999,39.650246,59.632706,157.500427,15.8,0.2225405,6.9119150000000005,3.5211645000000003,0.224933,1.6917859999999996,1.1127030000000002,
1062042,0.722658,7.946848,4.570455,-3.85,1.82,11.69,39.406597,59.939987,157.556534,15.82,0.5288325,7.852328,4.3239855,0.387651,0.1890400000000003,0.4929389999999998,
1062062,1.505139,8.669506,3.350071,-6.86,6.02,8.12,40.303295,60.5742,156.962021,15.84,1.1138985,8.308177,3.960263,0.782481,0.722658,-1.220384,
1062082,2.031579,8.135887,3.522361,-22.68,9.31,8.89,39.645103,59.351841,156.189011,15.86,1.7683589999999998,8.402696500000001,3.436216,0.5264399999999998,-0.5336189999999998,0.1722900000000002,
1062102,3.594148,7.764987,3.625256,-31.08,4.97,9.24,39.543671,61.210201,155.117249,15.88,2.8128634999999997,7.950437,3.5738085,1.5625690000000003,-0.3709000000000007,0.1028949999999997,
1062122,6.042093,8.643184,3.924369,-24.01,-8.54,0.77,38.923618,60.756447,152.798004,15.9,4.8181205,8.2040855,3.7748125,2.4479450000000003,0.8781970000000001,0.2991130000000002,
1062142,8.552254,10.770479,3.749687,-23.66,-24.99,-13.93,41.889854,61.598087,154.609558,15.92,7.2971735,9.7068315,3.837028,2.510160999999999,2.127295,-0.1746819999999997,
1062162,10.579046,11.485959,3.878904,-29.120001,-31.5,-30.52,41.62944,59.261551,154.898041,15.94,9.56565,11.128219,3.8142955,2.0267920000000004,0.7154799999999994,0.1292169999999997,
1062182,11.36392,12.687199,5.271576,-21.42,-32.549999,-36.75,41.678745,61.632427,154.476868,15.96,10.971483,12.086579,4.57524,0.7848740000000003,1.2012400000000003,1.3926719999999997,
1062202,11.095915,13.531896,5.975091,-8.4,-28.98,-33.25,38.122467,61.943268,152.03244,15.98,11.2299175,13.1095475,5.623333499999999,-0.2680050000000005,0.844697,0.7035150000000003,
1062222,10.27754,14.443593,5.994235,-5.18,-21.35,-20.440001,41.430393,61.938709,154.392639,16.0,10.6867275,13.9877445,5.984662999999999,-0.8183749999999996,0.9116970000000002,0.0191439999999998,
1062242,9.483095,13.775971,5.285934,-7.7,-12.67,-7.14,39.130013,60.721115,152.790344,16.02,9.8803175,14.109782,5.6400845,-0.7944449999999996,-0.6676219999999997,-0.7083009999999996,
