Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Time,acc_ma_x,acc_ma_y,acc_ma_z,acc_diff_x,acc_diff_y,acc_diff_z,Unnamed: 17
455509,-5.451045,-6.173703,-4.522596,2.17,-31.710001,-8.61,-26.440697,12.946557,58.546467,9.16,-5.6999075,-7.2684585,-4.747529500000001,0.497725,2.1895109999999995,0.4498670000000002,
455529,-5.522832,-3.309392,-2.955241,-10.43,-22.68,-16.450001,-26.980684,12.509657,58.612823,9.18,-5.4869385,-4.741547499999999,-3.7389185,-0.0717870000000004,2.864311,1.567355,
455549,-5.853053,-8.415857,-4.919819,-36.119999,-17.360001,-1.05,-28.017271,17.205324,59.732521,9.2,-5.6879425,-5.862624500000001,-3.93753,-0.3302209999999999,-5.106465000000001,-1.9645780000000004,
455564,-5.185432,-9.093051,-3.441002,-10.85,-16.59,-2.31,-25.856573,14.992669,60.58749,9.22,-5.5192425,-8.754454,-4.180410500000001,0.6676210000000005,-0.6771940000000001,1.4788170000000005,
455584,-5.714264,-6.606819,-3.232819,21.559999,-15.61,-12.53,-25.805626,14.443827,59.788929,9.24,-5.449847999999999,-7.849935,-3.3369105,-0.5288320000000004,2.486232000000001,0.208183,
455604,-5.714264,-6.274205,-4.096659,22.33,-16.799999,-12.67,-26.358423,15.324368,59.107609,9.26,-5.714264,-6.440512,-3.664739,0.0,0.3326139999999995,-0.8638399999999997,
455624,-5.577869,-6.197632,-4.462774,6.37,-14.42,-7.84,-23.368317,11.930838,61.570107,9.28,-5.6460665,-6.2359185,-4.279716499999999,0.1363950000000002,0.0765730000000006,-0.3661149999999997,
455640,-5.57069,-7.130866,-4.115802,-7.63,-7.77,-5.11,-27.930826,14.78425,58.041096,9.3,-5.574279499999999,-6.664249,-4.289288,0.0071789999999998,-0.9332340000000006,0.3469719999999991,
455660,-5.436687,-7.812845,-4.41013,-3.85,-7.56,-6.51,-25.956367,13.931308,59.138344,9.32,-5.5036885,-7.4718555,-4.2629660000000005,0.1340029999999998,-0.6819790000000001,-0.2943279999999992,
455680,-5.42233,-7.171546,-4.678135,9.87,-9.03,-9.59,-28.362459,14.850947,57.495068,9.34,-5.4295085,-7.4921955,-4.5441325,0.0143570000000003,0.6412990000000001,-0.2680050000000005,
455700,-5.530011,-6.757573,-4.245019,15.54,-7.77,-9.52,-29.271961,15.534174,57.3419,9.36,-5.4761705,-6.9645595,-4.461577,-0.1076810000000003,0.4139730000000003,0.433116,
455715,-5.51326,-6.984899,-4.276127,14.28,-7.14,-7.14,-25.401043,11.171596,57.944492,9.38,-5.5216355,-6.871236,-4.260573,0.0167510000000001,-0.2273260000000005,-0.0311079999999996,
455735,-5.259612,-7.353406,-3.977013,16.66,-6.37,-7.56,-26.293348,14.778501,58.730038,9.4,-5.386436,-7.1691525,-4.12657,0.2536480000000001,-0.3685069999999992,0.2991139999999999,
455755,-5.455831,-6.999256,-4.091873,17.01,-7.35,-9.17,-25.44935,14.361269,58.089676,9.42,-5.3577215,-7.176330999999999,-4.034443,-0.1962190000000001,0.3541499999999997,-0.1148599999999997,
